Region,Statistikområde,Alder,Kon,ContentsCode,Tid,value,stadsdelsomrade
0180R106_RegSO2025,0180R106 Universitetet,25-29 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,25-29 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,25-29 år,totalt,Antal,2024,1416,
0180R106_RegSO2025,0180R106 Universitetet,30-34 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,30-34 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,30-34 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,30-34 år,totalt,Antal,2024,621,
0180R106_RegSO2025,0180R106 Universitetet,35-39 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,35-39 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,35-39 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,35-39 år,totalt,Antal,2024,297,
0180R106_RegSO2025,0180R106 Universitetet,40-44 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,40-44 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,40-44 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,40-44 år,totalt,Antal,2024,147,
0180R106_RegSO2025,0180R106 Universitetet,45-49 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,45-49 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,45-49 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,45-49 år,totalt,Antal,2024,85,
0180R106_RegSO2025,0180R106 Universitetet,50-54 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,50-54 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,50-54 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,50-54 år,totalt,Antal,2024,83,
0180R106_RegSO2025,0180R106 Universitetet,55-59 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,55-59 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,55-59 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,55-59 år,totalt,Antal,2024,62,
0180R106_RegSO2025,0180R106 Universitetet,60-64 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,60-64 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,60-64 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,60-64 år,totalt,Antal,2024,60,
0180R106_RegSO2025,0180R106 Universitetet,65-69 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,65-69 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,65-69 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,65-69 år,totalt,Antal,2024,39,
0180R106_RegSO2025,0180R106 Universitetet,70-74 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,70-74 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,70-74 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,70-74 år,totalt,Antal,2024,50,
0180R106_RegSO2025,0180R106 Universitetet,75-79 år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,75-79 år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,75-79 år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,75-79 år,totalt,Antal,2024,45,
0180R106_RegSO2025,0180R106 Universitetet,80- år,totalt,Antal,2021,0,
0180R106_RegSO2025,0180R106 Universitetet,80- år,totalt,Antal,2022,0,
0180R106_RegSO2025,0180R106 Universitetet,80- år,totalt,Antal,2023,0,
0180R106_RegSO2025,0180R106 Universitetet,80- år,totalt,Antal,2024,48,
0180R107_RegSO2025,0180R107 Vinsta,0-4 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,0-4 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,0-4 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,0-4 år,totalt,Antal,2024,256,
0180R107_RegSO2025,0180R107 Vinsta,5-9 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,5-9 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,5-9 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,5-9 år,totalt,Antal,2024,311,
0180R107_RegSO2025,0180R107 Vinsta,10-14 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,10-14 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,10-14 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,10-14 år,totalt,Antal,2024,337,
0180R107_RegSO2025,0180R107 Vinsta,15-19 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,15-19 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,15-19 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,15-19 år,totalt,Antal,2024,315,
0180R107_RegSO2025,0180R107 Vinsta,20-24 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,20-24 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,20-24 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,20-24 år,totalt,Antal,2024,259,
0180R107_RegSO2025,0180R107 Vinsta,25-29 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,25-29 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,25-29 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,25-29 år,totalt,Antal,2024,237,
0180R107_RegSO2025,0180R107 Vinsta,30-34 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,30-34 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,30-34 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,30-34 år,totalt,Antal,2024,340,
0180R107_RegSO2025,0180R107 Vinsta,35-39 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,35-39 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,35-39 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,35-39 år,totalt,Antal,2024,349,
0180R107_RegSO2025,0180R107 Vinsta,40-44 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,40-44 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,40-44 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,40-44 år,totalt,Antal,2024,355,
0180R107_RegSO2025,0180R107 Vinsta,45-49 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,45-49 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,45-49 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,45-49 år,totalt,Antal,2024,321,
0180R107_RegSO2025,0180R107 Vinsta,50-54 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,50-54 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,50-54 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,50-54 år,totalt,Antal,2024,336,
0180R107_RegSO2025,0180R107 Vinsta,55-59 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,55-59 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,55-59 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,55-59 år,totalt,Antal,2024,243,
0180R107_RegSO2025,0180R107 Vinsta,60-64 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,60-64 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,60-64 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,60-64 år,totalt,Antal,2024,233,
0180R107_RegSO2025,0180R107 Vinsta,65-69 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,65-69 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,65-69 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,65-69 år,totalt,Antal,2024,174,
0180R107_RegSO2025,0180R107 Vinsta,70-74 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,70-74 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,70-74 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,70-74 år,totalt,Antal,2024,129,
0180R107_RegSO2025,0180R107 Vinsta,75-79 år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,75-79 år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,75-79 år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,75-79 år,totalt,Antal,2024,132,
0180R107_RegSO2025,0180R107 Vinsta,80- år,totalt,Antal,2021,0,
0180R107_RegSO2025,0180R107 Vinsta,80- år,totalt,Antal,2022,0,
0180R107_RegSO2025,0180R107 Vinsta,80- år,totalt,Antal,2023,0,
0180R107_RegSO2025,0180R107 Vinsta,80- år,totalt,Antal,2024,132,
0180R108_RegSO2025,0180R108 Vårberg,0-4 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,0-4 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,0-4 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,0-4 år,totalt,Antal,2024,639,
0180R108_RegSO2025,0180R108 Vårberg,5-9 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,5-9 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,5-9 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,5-9 år,totalt,Antal,2024,702,
0180R108_RegSO2025,0180R108 Vårberg,10-14 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,10-14 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,10-14 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,10-14 år,totalt,Antal,2024,727,
0180R108_RegSO2025,0180R108 Vårberg,15-19 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,15-19 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,15-19 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,15-19 år,totalt,Antal,2024,747,
0180R108_RegSO2025,0180R108 Vårberg,20-24 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,20-24 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,20-24 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,20-24 år,totalt,Antal,2024,710,
0180R108_RegSO2025,0180R108 Vårberg,25-29 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,25-29 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,25-29 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,25-29 år,totalt,Antal,2024,872,
0180R108_RegSO2025,0180R108 Vårberg,30-34 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,30-34 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,30-34 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,30-34 år,totalt,Antal,2024,898,
0180R108_RegSO2025,0180R108 Vårberg,35-39 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,35-39 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,35-39 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,35-39 år,totalt,Antal,2024,864,
0180R108_RegSO2025,0180R108 Vårberg,40-44 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,40-44 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,40-44 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,40-44 år,totalt,Antal,2024,858,
0180R108_RegSO2025,0180R108 Vårberg,45-49 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,45-49 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,45-49 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,45-49 år,totalt,Antal,2024,820,
0180R108_RegSO2025,0180R108 Vårberg,50-54 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,50-54 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,50-54 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,50-54 år,totalt,Antal,2024,662,
0180R108_RegSO2025,0180R108 Vårberg,55-59 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,55-59 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,55-59 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,55-59 år,totalt,Antal,2024,566,
0180R108_RegSO2025,0180R108 Vårberg,60-64 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,60-64 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,60-64 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,60-64 år,totalt,Antal,2024,499,
0180R108_RegSO2025,0180R108 Vårberg,65-69 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,65-69 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,65-69 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,65-69 år,totalt,Antal,2024,377,
0180R108_RegSO2025,0180R108 Vårberg,70-74 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,70-74 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,70-74 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,70-74 år,totalt,Antal,2024,254,
0180R108_RegSO2025,0180R108 Vårberg,75-79 år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,75-79 år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,75-79 år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,75-79 år,totalt,Antal,2024,231,
0180R108_RegSO2025,0180R108 Vårberg,80- år,totalt,Antal,2021,0,
0180R108_RegSO2025,0180R108 Vårberg,80- år,totalt,Antal,2022,0,
0180R108_RegSO2025,0180R108 Vårberg,80- år,totalt,Antal,2023,0,
0180R108_RegSO2025,0180R108 Vårberg,80- år,totalt,Antal,2024,297,
0180R109_RegSO2025,0180R109 Vällingby,0-4 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,0-4 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,0-4 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,0-4 år,totalt,Antal,2024,420,
0180R109_RegSO2025,0180R109 Vällingby,5-9 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,5-9 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,5-9 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,5-9 år,totalt,Antal,2024,468,
0180R109_RegSO2025,0180R109 Vällingby,10-14 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,10-14 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,10-14 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,10-14 år,totalt,Antal,2024,557,
0180R109_RegSO2025,0180R109 Vällingby,15-19 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,15-19 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,15-19 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,15-19 år,totalt,Antal,2024,533,
0180R109_RegSO2025,0180R109 Vällingby,20-24 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,20-24 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,20-24 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,20-24 år,totalt,Antal,2024,490,
0180R109_RegSO2025,0180R109 Vällingby,25-29 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,25-29 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,25-29 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,25-29 år,totalt,Antal,2024,579,
0180R109_RegSO2025,0180R109 Vällingby,30-34 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,30-34 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,30-34 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,30-34 år,totalt,Antal,2024,752,
0180R109_RegSO2025,0180R109 Vällingby,35-39 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,35-39 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,35-39 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,35-39 år,totalt,Antal,2024,697,
0180R109_RegSO2025,0180R109 Vällingby,40-44 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,40-44 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,40-44 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,40-44 år,totalt,Antal,2024,638,
0180R109_RegSO2025,0180R109 Vällingby,45-49 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,45-49 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,45-49 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,45-49 år,totalt,Antal,2024,551,
0180R109_RegSO2025,0180R109 Vällingby,50-54 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,50-54 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,50-54 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,50-54 år,totalt,Antal,2024,559,
0180R109_RegSO2025,0180R109 Vällingby,55-59 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,55-59 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,55-59 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,55-59 år,totalt,Antal,2024,448,
0180R109_RegSO2025,0180R109 Vällingby,60-64 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,60-64 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,60-64 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,60-64 år,totalt,Antal,2024,471,
0180R109_RegSO2025,0180R109 Vällingby,65-69 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,65-69 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,65-69 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,65-69 år,totalt,Antal,2024,386,
0180R109_RegSO2025,0180R109 Vällingby,70-74 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,70-74 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,70-74 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,70-74 år,totalt,Antal,2024,332,
0180R109_RegSO2025,0180R109 Vällingby,75-79 år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,75-79 år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,75-79 år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,75-79 år,totalt,Antal,2024,307,
0180R109_RegSO2025,0180R109 Vällingby,80- år,totalt,Antal,2021,0,
0180R109_RegSO2025,0180R109 Vällingby,80- år,totalt,Antal,2022,0,
0180R109_RegSO2025,0180R109 Vällingby,80- år,totalt,Antal,2023,0,
0180R109_RegSO2025,0180R109 Vällingby,80- år,totalt,Antal,2024,458,
0180R110_RegSO2025,0180R110 Västberga,0-4 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,0-4 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,0-4 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,0-4 år,totalt,Antal,2024,346,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,5-9 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,5-9 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,5-9 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,5-9 år,totalt,Antal,2024,288,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,10-14 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,10-14 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,10-14 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,10-14 år,totalt,Antal,2024,271,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,15-19 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,15-19 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,15-19 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,15-19 år,totalt,Antal,2024,223,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,20-24 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,20-24 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,20-24 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,20-24 år,totalt,Antal,2024,530,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,25-29 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,25-29 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,25-29 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,25-29 år,totalt,Antal,2024,1186,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,30-34 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,30-34 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,30-34 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,30-34 år,totalt,Antal,2024,1251,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,35-39 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,35-39 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,35-39 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,35-39 år,totalt,Antal,2024,823,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,40-44 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,40-44 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,40-44 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,40-44 år,totalt,Antal,2024,605,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,45-49 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,45-49 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,45-49 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,45-49 år,totalt,Antal,2024,440,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,50-54 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,50-54 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,50-54 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,50-54 år,totalt,Antal,2024,386,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,55-59 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,55-59 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,55-59 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,55-59 år,totalt,Antal,2024,313,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,60-64 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,60-64 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,60-64 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,60-64 år,totalt,Antal,2024,269,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,65-69 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,65-69 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,65-69 år,totalt,Antal,2023,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,65-69 år,totalt,Antal,2024,186,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,70-74 år,totalt,Antal,2021,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,70-74 år,totalt,Antal,2022,0,Hägersten-Älvsjö
0180R110_RegSO2025,0180R110 Västberga,70-74 år,totalt,Antal,2023,0,Hägersten-Älvsjö
