gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Långsjövägen,Långsjövägen 25 - 20,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,11,5,1,15,1600,800,tisdag,17.995534,59.273776,fordon,0180 2025-04427,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04427
Herr Stens Väg,Herr Stens Väg 6 - 9,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,11,5,1,15,1600,800,måndag,18.006167,59.277146,fordon,0180 2025-04398,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04398
Nyängsvägen,Nyängsvägen 4,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,5,10,16,31,,,,17.972447,59.32693,fordon,0180 2025-04618,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04618
Nyängsvägen,Nyängsvägen 4,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,11,5,1,15,1600,800,måndag,17.972447,59.32693,fordon,0180 2025-04618,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04618
Grossistvägen,Grossistvägen 8 - 7,Älvsjö,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 00:00-06:00,2025-11-12T23:00:00Z,,,,,600,0,tisdag,18.005403,59.268644,fordon,0180 2025-04396,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04396
Grossistvägen,Grossistvägen 4 - 6,Älvsjö,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 00:00-06:00,2025-11-12T23:00:00Z,,,,,600,0,tisdag,18.006881,59.269381,fordon,0180 2025-04396,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04396
Varuvägen,Varuvägen 9,Älvsjö,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 00:00-06:00,2025-11-12T23:00:00Z,,,,,600,0,onsdag,18.007144,59.272026,fordon,0180 2025-04219,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04219
Spannvägen,Spannvägen 19,Åkeslund,Bromma norra,Reserverad p-plats motorcykel boende,"taxa 15: Vardagar utom vardag före sön- och helgdag klockan 07.00 - 19.00, 2,50 kr/tim.",Servicetid fredag 08:00-16:00 1/11 - 15/5,2025-08-29T22:00:00Z,5,10,16,31,,,,17.945755,59.336971,motorcykel,0180 2025-04039,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04039
Spannvägen,Spannvägen 19,Åkeslund,Bromma norra,Reserverad p-plats motorcykel boende,"taxa 15: Vardagar utom vardag före sön- och helgdag klockan 07.00 - 19.00, 2,50 kr/tim.",Servicetid fredag 08:00-16:00 1/11 - 15/5,2025-08-29T22:00:00Z,11,5,1,15,1600,800,fredag,17.945755,59.336971,motorcykel,0180 2025-04039,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04039
Sjättenovembervägen,Sjättenovembervägen 247 - 250,Långbro,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,5,10,16,31,,,,17.997079,59.275183,fordon,0180 2025-04892,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04892
Sjättenovembervägen,Sjättenovembervägen 247 - 250,Långbro,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,11,5,1,15,1600,800,onsdag,17.997079,59.275183,fordon,0180 2025-04892,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04892
<Gatunamn saknas>,<Adress saknas>,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,5,10,16,31,,,,17.972605,59.32681,fordon,0180 2025-04645,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04645
<Gatunamn saknas>,<Adress saknas>,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,11,5,1,15,1600,800,onsdag,17.972605,59.32681,fordon,0180 2025-04645,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04645
Vasaloppsvägen,Vasaloppsvägen 64,Västertorp,Hägersten,,avgiftsfri,,2025-11-18T23:00:00Z,,,,,,,,17.966866,59.29427,rörelsehindrade,0180 2025-06598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=06598
Vasaloppsvägen,Vasaloppsvägen 64,Västertorp,Hägersten,,avgiftsfri,,2025-11-18T23:00:00Z,,,,,,,,17.966978,59.294302,rörelsehindrade,0180 2025-06598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=06598
<Gatunamn saknas>,<Adress saknas>,Abrahamsberg,Bromma norra,Reserverad p-plats motorcykel endast besök,"taxa 15: Vardagar utom vardag före sön- och helgdag klockan 07.00 - 19.00, 2,50 kr/tim.",Servicetid tisdag 08:00-12:00,2025-11-12T23:00:00Z,,,,,1200,800,tisdag,17.952133,59.335687,motorcykel,0180 2025-05241,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=05241
Kärrbössevägen,Kärrbössevägen 6,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,5,10,16,31,,,,18.004232,59.275683,fordon,0180 2025-04399,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04399
Kärrbössevägen,Kärrbössevägen 6,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2025-11-14T23:00:00Z,11,5,1,15,1600,800,tisdag,18.004232,59.275683,fordon,0180 2025-04399,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04399
Varuvägen,Varuvägen 32,Älvsjö,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 00:00-06:00,2025-11-12T23:00:00Z,,,,,600,0,tisdag,18.00295,59.270922,fordon,0180 2025-04218,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04218
Radhusallén,Radhusallén 2 - 10,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,5,10,16,31,,,,17.972508,59.328595,fordon,0180 2025-04638,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04638
Radhusallén,Radhusallén 2 - 10,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,11,5,1,15,1600,800,torsdag,17.972508,59.328595,fordon,0180 2025-04638,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04638
Konsumentvägen,Konsumentvägen 9 - Grossistvägen 4,Älvsjö,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 00:00-06:00,2025-11-12T23:00:00Z,,,,,600,0,tisdag,18.004849,59.270288,fordon,0180 2025-04212,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04212
Västerleds Kyrkväg,Västerleds Kyrkväg 7,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,5,10,16,31,,,,17.966345,59.328113,fordon,0180 2025-04642,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04642
Västerleds Kyrkväg,Västerleds Kyrkväg 7,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2025-12-03T23:00:00Z,11,5,1,15,1600,800,fredag,17.966345,59.328113,fordon,0180 2025-04642,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04642
Störtloppsvägen,Störtloppsvägen 32,Västertorp,Hägersten,,avgiftsfri,,2025-12-03T23:00:00Z,,,,,,,,17.966951,59.293856,rörelsehindrade,0180 2025-06920,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=06920
<Gatunamn saknas>,<Adress saknas>,Abrahamsberg,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-12:00,2025-11-12T23:00:00Z,,,,,1200,800,tisdag,17.952099,59.335696,fordon,0180 2025-05920,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=05920
<Gatunamn saknas>,<Adress saknas>,Abrahamsberg,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-12:00,2025-11-12T23:00:00Z,,,,,1200,800,tisdag,17.952099,59.335696,fordon,0180 2025-05920,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=05920
Pukslagargatan,Pukslagargatan 15,Älvsjö,Älvsjö,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2026-01-10T23:00:00Z,,,,,,,,17.994649,59.273358,rörelsehindrade,0180 2025-07222,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07222
Pukslagargatan,Pukslagargatan 15 - 10,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-10T23:00:00Z,5,10,16,31,,,,17.994728,59.273333,fordon,0180 2025-07145,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07145
Pukslagargatan,Pukslagargatan 15 - 10,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-10T23:00:00Z,11,5,1,15,1600,800,måndag,17.994728,59.273333,fordon,0180 2025-07145,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07145
Klubbevägen,Långsjövägen 25 - Pukslagargatan 10,Älvsjö,Älvsjö,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2025-11-14T23:00:00Z,,,,,,,,17.995145,59.273454,fordon,0180 2025-04247,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=04247
<Gatunamn saknas>,<Adress saknas>,Älvsjö,Älvsjö,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2025-12-05T23:00:00Z,,,,,,,,18.006582,59.277642,rörelsehindrade,0180 2025-06811,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=06811
Sjättenovembervägen,Sjättenovembervägen 212 - 214,Långbro,Älvsjö,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 02:00-08:00,2025-12-17T23:00:00Z,,,,,900,1900,,18.002245,59.278433,fordon,0180 2025-06844,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=06844
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,5,10,16,31,900,2100,,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,11,5,1,15,1600,800,måndag,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,5,10,16,31,1000,2000,,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,11,5,1,15,1600,800,måndag,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,5,10,16,31,1000,1900,,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Sedelvägen,Sedelvägen 18 - 11,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2026-01-16T23:00:00Z,11,5,1,15,1600,800,måndag,17.983989,59.296293,fordon,0180 2025-07217,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2025&LopNr=07217
Korpmossevägen,Korpmossevägen 65 - 69A,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2019-09-01T22:00:00Z,11,5,1,15,1600,800,,17.990793,59.291264,fordon,0180 2019-04686,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04686
Persmässgränd,Persmässgränd 13 - 10,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid onsdag 08:00-16:00 1/11 - 15/5,2026-02-10T23:00:00Z,5,10,16,31,700,1900,,17.956673,59.295188,fordon,0180 2026-00281,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00281
Persmässgränd,Persmässgränd 13 - 10,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid onsdag 08:00-16:00 1/11 - 15/5,2026-02-10T23:00:00Z,11,5,1,15,1600,800,onsdag,17.956673,59.295188,fordon,0180 2026-00281,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00281
Olsmässgatan,Johannisdalsgatan 2,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.954479,59.294344,fordon,0180 2019-04477,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04477
Gustav III:s Väg,Gustav III:s Väg 44,Åkeslund,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2026-02-13T23:00:00Z,,,,,,,,17.942472,59.332688,rörelsehindrade,0180 2026-00408,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00408
Olsmässgatan,Johannisdalsgatan 2,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.954552,59.294323,fordon,0180 2019-04477,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04477
Drottningholmsvägen,Drottningholmsvägen 430 - 434,Riksby,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-10:00 1/11 - 15/5,2026-03-17T23:00:00Z,5,10,16,31,700,1900,,17.937783,59.33917,fordon,0180 2026-01031,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=01031
Drottningholmsvägen,Drottningholmsvägen 430 - 434,Riksby,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-10:00 1/11 - 15/5,2026-03-17T23:00:00Z,11,5,1,15,1000,800,måndag,17.937783,59.33917,fordon,0180 2026-01031,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=01031
Drottningholmsvägen,Drottningholmsvägen 430 - 434,Riksby,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-10:00 1/11 - 15/5,2026-03-17T23:00:00Z,5,10,16,31,800,1500,,17.937783,59.33917,fordon,0180 2026-01031,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=01031
Drottningholmsvägen,Drottningholmsvägen 430 - 434,Riksby,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-10:00 1/11 - 15/5,2026-03-17T23:00:00Z,11,5,1,15,1000,800,måndag,17.937783,59.33917,fordon,0180 2026-01031,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=01031
Persmässgränd,Persmässgränd 10 - 1,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid onsdag 08:00-16:00 1/11 - 15/5,2026-02-10T23:00:00Z,5,10,16,31,,,,17.956713,59.294949,fordon,0180 2026-00280,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00280
Persmässgränd,Persmässgränd 10 - 1,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid onsdag 08:00-16:00 1/11 - 15/5,2026-02-10T23:00:00Z,11,5,1,15,1600,800,onsdag,17.956713,59.294949,fordon,0180 2026-00280,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00280
Västertorpsvägen,Puckgränd 8,Västertorp,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2026-02-05T23:00:00Z,,,,,,,,17.972754,59.290581,rörelsehindrade,0180 2026-00387,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2026&LopNr=00387
Inteckningsvägen,Inteckningsvägen 53 - 84,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.982675,59.292416,fordon,0180 2019-04619,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04619
Inteckningsvägen,Inteckningsvägen 53 - 84,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.982675,59.292416,fordon,0180 2019-04619,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04619
Inteckningsvägen,Inteckningsvägen 51 - 53,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.982831,59.292322,fordon,0180 2019-04619,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04619
Inteckningsvägen,Inteckningsvägen 51 - 53,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.982831,59.292322,fordon,0180 2019-04619,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04619
Inteckningsvägen,Inteckningsvägen 19 - 23,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.984565,59.291783,fordon,0180 2019-04624,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04624
Inteckningsvägen,Inteckningsvägen 19 - 23,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.984565,59.291783,fordon,0180 2019-04624,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04624
Klensmedsvägen,Klensmedsvägen 10 - 29,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.996728,59.295216,fordon,0180 2019-04626,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04626
Klensmedsvägen,Klensmedsvägen 10 - 29,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.996728,59.295216,fordon,0180 2019-04626,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04626
